1.540250e-03,-4.590020e-03,
8.478400e-04,-4.998430e-03,
9.371400e-04,-5.921630e-03,
2.005540e-03,-3.560850e-03,
2.439900e-03,-3.151610e-03,
1.509710e-03,-3.581020e-03,
1.725670e-03,-4.301790e-03,
2.120630e-03,-5.575950e-03,
1.350600e-03,-4.940390e-03,
1.873370e-03,-3.552610e-03,
1.122740e-03,-8.632200e-04,
-5.087100e-04,1.152200e-04,
-1.097960e-03,1.004920e-03,
-1.526780e-03,3.807730e-03,
-2.150840e-03,1.189350e-03,
-1.549470e-03,1.673090e-03,
5.945000e-04,4.562200e-04,
3.085100e-04,-3.055340e-03,
7.062800e-04,-3.071250e-03,
1.406060e-03,-2.600940e-03,
1.704160e-03,-2.442570e-03,
-4.810700e-04,-1.344500e-04,
-6.843100e-04,2.356490e-03,
-8.470500e-04,2.655540e-03,
-1.242960e-03,3.392700e-03,
-2.732190e-03,5.044380e-03,
-3.163310e-03,5.833640e-03,
-1.669940e-03,4.941480e-03,
-2.279840e-03,4.638990e-03,
2.258200e-04,3.534650e-03,
5.556000e-04,-1.618400e-04,
-1.940300e-04,-9.323300e-04,
1.177030e-03,-8.409400e-04,
1.903360e-03,-3.759250e-03,
1.614540e-03,-2.900590e-03,
1.191130e-03,-1.781820e-03,
1.460090e-03,-2.149070e-03,
4.717700e-04,-2.612400e-04,
-1.100310e-03,2.348650e-03,
-1.492720e-03,2.389080e-03,
-1.191230e-03,4.202910e-03,
-1.986940e-03,5.064320e-03,
-2.995410e-03,3.543060e-03,
-2.770420e-03,6.181400e-03,
-2.140100e-03,5.484370e-03,
-2.429390e-03,3.439080e-03,
-2.475960e-03,4.666270e-03,
-2.370160e-03,4.878880e-03,
-1.264590e-03,4.944010e-03,
-1.310260e-03,3.405360e-03,
-1.738690e-03,2.362290e-03,
-7.881000e-05,7.230000e-04,
4.089800e-04,-7.488700e-04,
-3.701900e-04,-1.978970e-03,
2.485740e-03,-2.873270e-03,
3.707520e-03,-4.341910e-03,
3.262420e-03,-4.613690e-03,
2.919480e-03,-5.126800e-03,
2.774690e-03,-6.041920e-03,
2.225700e-03,-4.245130e-03,
2.426980e-03,-4.848000e-03,
2.317040e-03,-5.093160e-03,
2.263440e-03,-4.816190e-03,
4.886710e-03,-4.248110e-03,
4.072530e-03,-3.588190e-03,
2.954810e-03,-2.266870e-03,
1.348530e-03,-3.169400e-04,
-2.275400e-04,6.447700e-04,
-9.838700e-04,1.579710e-03,
-3.041800e-03,3.306340e-03,
-2.833050e-03,2.928040e-03,
-6.645900e-04,5.208700e-04,
-7.052000e-05,-5.802800e-04,
4.072300e-04,-1.217500e-03,
3.214960e-03,-2.490980e-03,
2.372360e-03,-2.720460e-03,
1.745210e-03,-1.837890e-03,
1.313630e-03,-4.091200e-04,
-9.955400e-04,1.804960e-03,
-2.580320e-03,3.845630e-03,
-1.784700e-03,4.633130e-03,
-2.999240e-03,5.305020e-03,
-3.242860e-03,6.479870e-03,
-1.066290e-03,3.801450e-03,
-2.165610e-03,3.225830e-03,
-2.479800e-03,4.037900e-03,
-1.354370e-03,3.084000e-05,
-7.718300e-04,-1.649960e-03,
5.404000e-04,-1.588550e-03,
1.759460e-03,-2.881220e-03,
1.809260e-03,-1.338920e-03,
2.429960e-03,3.987000e-05,
1.928590e-03,-7.643800e-04,
-5.158300e-04,8.906100e-04,
-1.191780e-03,2.385030e-03,
-3.475240e-03,2.791720e-03,
-3.053390e-03,4.101990e-03,
-2.918500e-03,4.838800e-03,
-3.789270e-03,5.083040e-03,
-2.385870e-03,5.495340e-03,
-3.287670e-03,3.792230e-03,
-3.483000e-03,3.338680e-03,
-3.096560e-03,4.338870e-03,
-3.111960e-03,3.708280e-03,
-1.593450e-03,2.754190e-03,
-2.194360e-03,2.319250e-03,
-2.620930e-03,2.621140e-03,
-9.679300e-04,4.536700e-04,
2.403900e-04,-5.823600e-04,
2.774920e-03,-1.513640e-03,
3.497480e-03,-3.296420e-03,
1.580630e-03,-2.249000e-03,
3.439760e-03,-2.829400e-03,
3.861280e-03,-5.014840e-03,
3.677840e-03,-4.215050e-03,
3.569710e-03,-4.025790e-03,
2.674960e-03,-3.807690e-03,
3.377560e-03,-4.507160e-03,
2.430380e-03,-4.349590e-03,
2.903930e-03,-2.760510e-03,
2.640000e-03,-2.462290e-03,
2.431880e-03,-2.514490e-03,
1.608560e-03,-3.511000e-04,
-4.590300e-04,1.506270e-03,
-1.494530e-03,7.138400e-04,
-1.593360e-03,1.754580e-03,
-2.009730e-03,1.663730e-03,
-6.729900e-04,3.958500e-04,
5.965200e-04,5.079500e-04,
8.275900e-04,-1.471350e-03,
3.284610e-03,-2.747540e-03,
2.334500e-03,-2.329590e-03,
1.527450e-03,-4.228800e-04,
1.092400e-04,-1.123130e-03,
-8.111600e-04,1.028980e-03,
-1.132130e-03,3.730100e-03,
-2.067270e-03,4.605020e-03,
-3.619510e-03,4.550600e-03,
-3.304400e-03,3.639990e-03,
-4.484290e-03,3.387440e-03,
-3.624170e-03,2.579600e-03,
-1.409080e-03,2.463040e-03,
-2.276960e-03,-7.726000e-05,
-9.270000e-06,-3.566000e-04,
1.573630e-03,-7.606000e-04,
1.813590e-03,-8.286900e-04,
2.317490e-03,-1.986080e-03,
9.400900e-04,-1.967140e-03,
2.381700e-04,2.601800e-04,
-4.211000e-05,-1.272400e-04,
-6.845800e-04,2.431500e-04,
-2.613160e-03,2.404810e-03,
-3.591980e-03,2.413800e-03,
-3.649570e-03,2.450700e-03,
-3.825520e-03,4.601180e-03,
-3.603660e-03,2.664630e-03,
-3.822800e-03,3.514600e-03,
-3.683450e-03,4.299780e-03,
-3.352500e-03,2.519620e-03,
-3.955600e-03,1.919920e-03,
-3.702470e-03,2.564320e-03,
-2.294360e-03,1.734360e-03,
-3.169100e-03,6.160700e-04,
-9.255400e-04,7.181600e-04,
1.750970e-03,-5.828800e-04,
1.245930e-03,-1.380250e-03,
3.073460e-03,-1.682190e-03,
3.786920e-03,-3.395280e-03,
3.885860e-03,-4.461170e-03,
3.181130e-03,-3.329330e-03,
3.548670e-03,-3.346030e-03,
4.164640e-03,-3.094960e-03,
3.843770e-03,-2.801070e-03,
4.605620e-03,-4.681610e-03,
4.554620e-03,-3.077280e-03,
3.473380e-03,-2.464030e-03,
3.392910e-03,-3.172900e-03,
3.094650e-03,-1.603510e-03,
8.591600e-04,-8.039100e-04,
-4.175800e-04,1.296600e-04,
-2.179150e-03,1.114390e-03,
-3.456120e-03,1.014090e-03,
-1.918540e-03,1.440750e-03,
-1.163860e-03,8.206500e-04,
-9.545000e-05,-7.246700e-04,
1.974930e-03,-5.996100e-04,
3.152680e-03,-2.271970e-03,
2.798590e-03,-1.971300e-03,
1.451510e-03,2.116100e-04,
8.405200e-04,-7.145200e-04,
-6.715100e-04,6.997400e-04,
-3.697140e-03,2.680080e-03,
-4.211540e-03,3.309120e-03,
-4.069720e-03,3.108910e-03,
-4.073520e-03,3.437900e-03,
-3.807020e-03,3.621550e-03,
-3.697790e-03,2.895110e-03,
-3.379750e-03,1.950560e-03,
-1.111190e-03,1.034730e-03,
-1.943500e-04,6.625600e-04,
5.551700e-04,-5.557900e-04,
2.540190e-03,-2.328560e-03,
2.589160e-03,-1.025840e-03,
3.189210e-03,-6.942200e-04,
2.732580e-03,-1.005050e-03,
-5.108000e-05,8.817800e-04,
-1.409000e-03,-2.494000e-05,
-3.727910e-03,1.363060e-03,
-3.425340e-03,1.307380e-03,
-4.526000e-03,1.471660e-03,
-5.533500e-03,3.341690e-03,
-4.154250e-03,2.770340e-03,
-4.406510e-03,1.971290e-03,
-3.651430e-03,2.026490e-03,
-4.064290e-03,1.795680e-03,
-5.079160e-03,1.385810e-03,
-4.740150e-03,2.197140e-03,
-3.986990e-03,3.019600e-03,
-3.255720e-03,2.097150e-03,
-8.772800e-04,1.783660e-03,
1.449460e-03,-2.199100e-04,
1.439930e-03,-2.284060e-03,
4.827980e-03,-1.552570e-03,
5.111130e-03,-1.317600e-03,
4.412180e-03,-2.168760e-03,
5.919730e-03,-2.368400e-03,
4.613280e-03,-1.916280e-03,
4.236900e-03,-2.057250e-03,
4.497220e-03,-1.932060e-03,
4.650210e-03,-2.419510e-03,
4.926180e-03,-1.398080e-03,
5.820900e-03,-2.681010e-03,
5.699410e-03,-2.584020e-03,
4.012640e-03,-2.039940e-03,
5.313200e-03,-2.659490e-03,
5.762610e-03,-1.172200e-03,
3.574090e-03,-1.022800e-03,
2.985630e-03,-1.592490e-03,
1.851180e-03,-1.268830e-03,
1.549320e-03,2.138600e-04,
2.218800e-04,1.430940e-03,
-2.037530e-03,1.585660e-03,
-2.466560e-03,1.258560e-03,
-1.816630e-03,4.856300e-04,
-1.475580e-03,-1.749700e-04,
-1.573850e-03,-1.482900e-04,
8.504900e-04,-4.077700e-04,
2.233130e-03,-1.282030e-03,
4.503760e-03,-1.027000e-03,
5.880240e-03,-2.105790e-03,
5.516370e-03,-1.921920e-03,
5.584750e-03,-2.445300e-03,
5.438760e-03,-2.818060e-03,
