-5.407890e-03,-3.084140e-03,
-1.486660e-03,-1.088830e-03,
9.741400e-04,1.176110e-03,
4.111810e-03,2.881360e-03,
4.665040e-03,2.975870e-03,
4.802750e-03,2.418990e-03,
3.813810e-03,3.035310e-03,
-9.983700e-04,2.499400e-04,
-3.213710e-03,-1.758380e-03,
-6.106950e-03,-4.385230e-03,
-8.181050e-03,-6.473370e-03,
-8.533740e-03,-4.343060e-03,
-8.636900e-03,-3.112000e-03,
-8.688560e-03,-2.761650e-03,
-6.329130e-03,-2.197550e-03,
-4.139580e-03,-3.071060e-03,
-3.900480e-03,-2.358380e-03,
-8.973000e-05,-6.784400e-04,
2.042940e-03,2.196760e-03,
4.793220e-03,3.771900e-03,
6.106530e-03,4.372360e-03,
4.083630e-03,3.269460e-03,
1.224420e-03,1.573740e-03,
-2.947640e-03,-1.278260e-03,
-5.002890e-03,-3.636380e-03,
-6.817110e-03,-4.283950e-03,
-6.708460e-03,-5.705980e-03,
-7.793380e-03,-3.768790e-03,
-9.012940e-03,-3.457500e-03,
-7.564700e-03,-4.014350e-03,
-6.744280e-03,-3.530470e-03,
-7.293780e-03,-4.042910e-03,
-7.445130e-03,-3.655360e-03,
-7.065340e-03,-3.509860e-03,
-6.992180e-03,-2.863500e-03,
-5.300080e-03,-3.065220e-03,
-3.894790e-03,-3.616550e-03,
-2.286940e-03,-1.607590e-03,
1.592980e-03,1.750940e-03,
4.300590e-03,3.107170e-03,
6.234870e-03,3.968450e-03,
8.596220e-03,6.206110e-03,
9.048690e-03,5.065270e-03,
6.668460e-03,3.314500e-03,
7.122510e-03,4.463770e-03,
7.891420e-03,3.553330e-03,
8.113030e-03,3.828400e-03,
8.139300e-03,4.322030e-03,
6.688550e-03,4.016280e-03,
6.822680e-03,4.848810e-03,
5.296590e-03,3.709170e-03,
3.044630e-03,2.418150e-03,
1.853240e-03,4.601700e-04,
-1.643320e-03,-1.003240e-03,
-3.572980e-03,-3.097710e-03,
-5.023930e-03,-5.304370e-03,
